,DELNG_DE,MRKT_NM,CPR_NM,PRDLST_NM,SPCIES_NM,GRAD,weight,PRI_MAX,PRI_MIN,PRI_AVE,PRI_PRED
1269,2022-12-03,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,2750.0,1250.0,2214.285714285714,2568.8328
1270,2022-12-06,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1625.0,2550.0,2563.128
1271,2022-12-07,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3250.0,1750.0,2805.555555555556,2654.9148
1272,2022-12-08,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,2000.0,3025.0,2763.4294
1273,2022-12-09,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,2375.0,3059.2105263157896,2858.7834
1274,2022-12-10,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,2375.0,3141.304347826087,2930.1753
1275,2022-12-14,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1875.0,3034.090909090909,2948.6511
1276,2022-12-15,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3500.0,1875.0,2989.1304347826085,2986.5398
1277,2022-12-16,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4500.0,1875.0,3444.4444444444443,3040.1357
1278,2022-12-17,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4000.0,1875.0,3279.7619047619046,3085.8628
1279,2022-12-19,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4000.0,2000.0,3347.222222222222,3113.067
1280,2022-12-21,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,3750.0,2000.0,3193.75,3135.3643
1281,2022-12-23,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4000.0,2500.0,3458.333333333333,3277.8696
1282,2022-12-24,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4000.0,2875.0,3520.833333333333,3340.6785
1283,2022-12-28,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4000.0,2250.0,3473.684210526316,3597.5955
1284,2022-12-29,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4000.0,2500.0,3500.0,3574.128
1285,2022-12-30,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4500.0,2500.0,3528.846153846154,3561.035
1286,2022-12-31,서울가락도매,농협가락(공),새송이,새송이(일반),특,1KG,4500.0,2500.0,3710.227272727273,3552.4348
1287,2021-01-16,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2500.0,3104.289264705882,2602.2092
1288,2021-01-21,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4600.0,2125.0,3256.3829787234044,3020.1387
1289,2021-01-22,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2125.0,3326.293103448276,3046.7117
1290,2021-01-23,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2125.0,3023.9246774193552,3020.0361
1291,2021-01-27,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4200.0,2250.0,3080.1020408163267,2982.0002
1292,2021-01-29,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4750.0,2166.67,3540.705192307692,3065.377
1293,2021-01-30,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2625.0,3594.1176470588234,3127.8738
1294,2021-02-04,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5400.0,2875.0,3667.4242424242425,3336.697
1295,2021-02-05,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5500.0,1333.33,3701.166600000001,3388.0598
1296,2021-02-06,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5600.0,1166.67,3681.455492957746,3430.243
1297,2021-02-09,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,27000.0,27000.0,27000.0,3304.2502
1298,2021-02-10,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,27000.0,3750.0,5289.015151515152,4656.1157
1299,2021-02-11,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,6000.0,1500.0,3455.9210526315787,4524.297
1300,2021-02-15,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5250.0,1875.0,3187.5,4212.8125
1301,2021-02-18,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4600.0,1750.0,2799.1422058823528,3934.9075
1302,2021-02-19,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,0.0,2570.8332812500003,3587.188
1303,2021-02-20,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1000.0,2344.403134328358,3258.0107
1304,2021-02-26,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1750.0,2299.056603773585,2446.353
1305,2021-02-27,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,3500.0,1166.67,2214.4097916666665,2436.766
1306,2021-03-04,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4000.0,2250.0,2776.282051282052,2842.2012
1307,2021-03-05,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4500.0,1500.0,2764.2156862745096,2827.175
1308,2021-03-06,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1500.0,3039.423076923077,2824.8208
1309,2021-03-12,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4400.0,2125.0,2834.230769230769,2865.6157
1310,2021-03-13,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1875.0,2772.3880597014927,2856.3333
1311,2021-03-18,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1875.0,2808.4821428571427,2720.772
1312,2021-03-19,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4400.0,1875.0,2769.148936170213,2707.338
1313,2021-03-20,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2000.0,2652.645555555556,2682.2295
1314,2021-03-25,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4000.0,1666.67,2463.679433962264,2625.1418
1315,2021-03-26,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2000.0,2591.8478260869565,2614.8127
1316,2021-03-27,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1100.0,2527.4590163934427,2598.7786
1317,2021-03-31,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1750.0,2517.320196078432,2596.87
1318,2021-04-01,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,3750.0,1875.0,2508.0064705882355,2581.954
1319,2021-04-02,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,3750.0,1750.0,2434.5679629629626,2588.6982
1320,2021-04-03,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1750.0,2450.943396226415,2570.9475
1321,2021-04-07,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1625.0,2826.005689655173,2544.601
1322,2021-04-08,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4000.0,1500.0,2713.0375806451616,2582.2024
1323,2021-04-09,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1000.0,2720.833333333333,2616.175
1324,2021-04-10,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1875.0,2954.5081967213114,2649.5493
1325,2021-04-13,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4800.0,1750.0,2890.10421875,2695.3328
1326,2021-04-15,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4400.0,1250.0,2895.3703703703704,2746.2366
1327,2021-04-16,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1750.0,2901.5873015873017,2749.6877
1328,2021-04-17,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4000.0,1666.67,2825.65109375,2770.2976
1329,2021-04-22,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1625.0,2942.5,2684.1912
1330,2021-04-23,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,3750.0,1750.0,2779.1666000000005,2711.589
1331,2021-04-29,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1166.67,2250.850408163265,2533.9775
1332,2021-04-30,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1333.33,2116.815357142857,2468.9487
1333,2021-05-01,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,3250.0,833.33,2143.115869565217,2435.1155
1334,2021-05-05,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1500.0,2458.6363636363635,2360.7117
1335,2021-05-06,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1500.0,2492.3469387755104,2404.3884
1336,2021-05-07,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2000.0,2858.974358974359,2455.6238
1337,2021-05-10,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2166.67,3332.364418604651,2564.3079
1338,2021-05-13,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2000.0,3145.2992307692307,2913.7078
1339,2021-05-14,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5400.0,2000.0,3029.326923076923,2933.9263
1340,2021-05-15,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2000.0,2972.0126415094337,2949.0037
1341,2021-05-21,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,3750.0,1500.0,2821.078431372549,2608.781
1342,2021-05-22,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1333.33,2767.4730645161294,2612.165
1343,2021-05-26,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1500.0,3131.6964285714284,2710.9893
1344,2021-05-28,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2250.0,3064.814814814815,2829.517
1345,2021-05-29,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4400.0,2000.0,3026.2295081967213,2903.0142
1346,2021-06-01,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4250.0,1750.0,3178.174603174604,2867.7256
1347,2021-06-03,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2125.0,3341.6667441860463,2852.2175
1348,2021-06-04,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4250.0,2000.0,3129.8245614035086,2883.8308
1349,2021-06-05,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2000.0,3119.6721311475408,2895.5618
1350,2021-06-11,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1625.0,2877.4358461538463,2869.0142
1351,2021-06-12,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2000.0,2912.037037037037,2896.3152
1352,2021-06-17,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1500.0,2511.7754347826085,2856.834
1353,2021-06-18,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4333.33,1625.0,2432.9426562500003,2807.478
1354,2021-06-19,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,3500.0,1500.0,2229.10447761194,2759.4773
1355,2021-06-22,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4000.0,1250.0,2322.222222222222,2638.5964
1356,2021-06-23,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1625.0,2448.529411764706,2577.7668
1357,2021-06-24,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1375.0,2463.059701492537,2559.0847
1358,2021-06-25,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1750.0,2410.672456140351,2545.2026
1359,2021-06-26,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1250.0,2237.323943661972,2511.595
1360,2021-07-01,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1250.0,2329.5454545454545,2437.6768
1361,2021-07-02,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,3250.0,1625.0,2454.1666666666665,2446.3394
1362,2021-07-03,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1250.0,2506.439393939394,2458.7854
1363,2021-07-07,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1500.0,2562.5,2484.4917
1364,2021-07-08,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1250.0,2546.296349206349,2533.3442
1365,2021-07-09,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,3000.0,1500.0,2467.6470588235293,2537.5854
1366,2021-07-10,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1375.0,2289.5522388059703,2515.6682
1367,2021-07-15,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,2750.0,500.0,1299.7968292682926,2507.9983
1368,2021-07-16,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,2500.0,500.0,1415.4545454545455,2277.163
1369,2021-07-17,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,333.33,1336.2067241379311,2073.6992
1370,2021-07-22,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,3400.0,666.67,1534.0580434782607,1850.1412
1371,2021-07-23,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,333.33,1466.049259259259,1818.0709
1372,2021-07-24,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,2500.0,500.0,1252.0833333333333,1754.031
1373,2021-07-29,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,750.0,1345.751568627451,1580.1367
1374,2021-07-30,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,2750.0,500.0,1136.0542857142857,1532.626
1375,2021-08-03,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1166.67,2108.6668,1568.6423
1376,2021-08-04,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1625.0,2440.6716417910447,1763.4329
1377,2021-08-05,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4000.0,1625.0,2604.0625,1990.2214
1378,2021-08-06,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5200.0,1250.0,2692.2297297297296,2207.6792
1379,2021-08-11,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4000.0,1375.0,2685.7843137254904,2454.723
1380,2021-08-12,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1625.0,3237.7906976744184,2534.731
1381,2021-08-13,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5250.0,1875.0,3345.238163265306,2627.8997
1382,2021-08-14,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2000.0,3292.957746478873,2763.1387
1383,2021-08-19,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4600.0,2250.0,3187.9166666666665,2882.722
1384,2021-08-20,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2625.0,3693.3333333333335,3035.6057
1385,2021-08-21,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2250.0,3042.9292424242426,3164.3145
1386,2021-08-25,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4800.0,2250.0,3324.5967741935483,3164.383
1387,2021-08-26,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2625.0,3241.3793103448274,3190.2463
1388,2021-08-27,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5600.0,2333.33,3418.8801562500003,3192.9946
1389,2021-08-28,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2333.33,2967.105087719298,3178.9895
1390,2021-09-02,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1666.6700000000003,3191.527833333333,3160.7883
1391,2021-09-03,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2625.0,3328.260869565217,3152.641
1392,2021-09-04,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1833.33,3545.9634375,3174.0286
1393,2021-09-07,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5750.0,1833.33,3918.300588235295,3257.4016
1394,2021-09-08,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5750.0,2875.0,4299.568965517241,3380.1672
1395,2021-09-09,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,6400.0,2166.67,4270.024925373135,3483.1453
1396,2021-09-10,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,6000.0,2333.33,4159.880857142857,3587.395
1397,2021-09-11,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,6400.0,3000.0,4450.316455696203,3680.8604
1398,2021-09-17,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,9000.0,2500.0,5955.833333333333,3865.2173
1399,2021-09-18,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,10500.0,2500.0,7738.073394495413,4034.7476
1400,2021-09-24,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,6750.0,2333.33,4602.2653398058255,4459.277
1401,2021-09-25,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,6250.0,1166.67,3490.0235211267604,4325.792
1402,2021-09-28,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,3375.0,4458.333333333333,3943.79
1403,2021-09-30,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5250.0,1750.0,2912.280701754386,3697.6807
1404,2021-10-01,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2000.0,2962.3015873015875,3483.1975
1405,2021-10-02,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5750.0,2000.0,3214.830508474576,3304.3865
1406,2021-10-07,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5600.0,1500.0,3519.04761904762,3201.6099
1407,2021-10-08,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5500.0,2500.0,3947.844827586207,3253.541
1408,2021-10-09,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,7200.0,2500.0,4388.513513513513,3342.1118
1409,2021-10-12,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,6000.0,0.0,3852.570093457944,3461.0798
1410,2021-10-13,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5500.0,2250.0,3801.89393939394,3526.7625
1411,2021-10-14,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5500.0,2375.0,3965.700434782608,3512.2832
1412,2021-10-15,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5800.0,2750.0,3987.6666666666665,3515.808
1413,2021-10-16,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5250.0,2750.0,4005.487804878049,3535.8425
1414,2021-10-18,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,3250.0,4125.0,3549.1565
1415,2021-10-20,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2625.0,3655.084745762712,3625.827
1416,2021-10-22,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,3250.0,3827.5,3502.909
1417,2021-10-23,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2000.0,3610.126582278481,3498.1736
1418,2021-10-27,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5250.0,1500.0,3652.631578947368,3501.3848
1419,2021-10-28,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2875.0,3743.1159420289855,3505.7432
1420,2021-10-29,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1750.0,3695.5387878787874,3496.5613
1421,2021-10-30,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1750.0,3550.0,3479.385
1422,2021-11-03,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1750.0,3388.4615384615386,3447.1216
1423,2021-11-04,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2000.0,3419.8630136986303,3363.841
1424,2021-11-05,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1750.0,3271.518987341772,3347.2366
1425,2021-11-06,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1833.33,3281.018444444445,3314.7788
1426,2021-11-09,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5250.0,2000.0,3349.038461538461,3284.3296
1427,2021-11-10,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1750.0,3234.926470588235,3345.23
1428,2021-11-12,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,15000.0,2166.67,3590.7778666666663,3237.5312
1429,2021-11-13,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1500.0,3103.6516853932585,3238.9924
1430,2021-11-16,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2250.0,3206.0,3220.378
1431,2021-11-17,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1500.0,3224.264705882353,3176.9282
1432,2021-11-18,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1500.0,3360.277777777778,3185.0095
1433,2021-11-19,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1500.0,3425.872093023256,3178.9924
1434,2021-11-20,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1500.0,3454.120879120879,3190.6316
1435,2021-11-25,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1500.0,3430.7823469387754,3186.4656
1436,2021-11-26,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1000.0,3340.5882352941176,3216.322
1437,2021-11-27,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2000.0,3348.5632183908046,3223.8828
1438,2021-12-01,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2125.0,3505.246913580247,3220.951
1439,2021-12-03,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1250.0,3332.4675324675327,3214.0337
1440,2021-12-04,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1750.0,3286.0526315789475,3212.6218
1441,2021-12-08,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,7500.0,1750.0,3733.035714285714,3173.9827
1442,2021-12-10,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1750.0,3304.295463917526,3199.494
1443,2021-12-11,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,1500.0,3330.017956989247,3200.6382
1444,2021-12-14,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2375.0,3617.3246052631575,3191.1704
1445,2021-12-15,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2375.0,3732.0945945945946,3275.1526
1446,2021-12-17,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5000.0,2333.33,3657.142857142857,3321.1099
1447,2021-12-18,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,6000.0,2625.0,3549.6835443037976,3366.4316
1448,2021-12-21,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,1750.0,3376.5982191780818,3339.9575
1449,2021-12-22,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,1250.0,3234.803970588236,3290.976
1450,2021-12-24,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,1000.0,3286.408809523809,3248.4753
1451,2021-12-25,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5800.0,250.0,3430.648333333333,3292.3496
1452,2021-12-28,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,2166.67,3824.4370270270265,3352.0715
1453,2021-12-29,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,1500.0,3601.274588235294,3390.6433
1454,2021-12-30,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,6000.0,500.0,3870.890410958904,3444.4702
1455,2021-12-31,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,6250.0,250.0,3846.26448275862,3525.8694
1456,2022-01-05,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,1500.0,3397.5556000000006,3505.2454
1457,2022-01-07,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,1250.0,3389.9740625,3300.8604
1458,2022-01-08,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,2625.0,3514.520303030303,3243.2102
1459,2022-01-12,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,1000.0,3525.939014084507,3211.3357
1460,2022-01-14,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,750.0,3808.052471910112,3306.5056
1461,2022-01-15,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,1333.33,4219.958888888889,3429.0884
1462,2022-01-20,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,6000.0,250.0,4404.7945205479455,3649.3337
1463,2022-01-21,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,6000.0,3250.0,4631.740294117647,3718.3098
1464,2022-01-27,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,9000.0,500.0,5576.582405063291,3919.1125
1465,2022-01-28,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,9000.0,4000.0,6666.668,4079.24
1466,2022-01-29,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,9000.0,1500.0,4266.447456140351,4308.086
1467,2022-01-30,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,6800.0,833.33,3921.859855072464,4234.63
1468,2022-02-04,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,6800.0,1000.0,3525.308765432099,3983.8557
1469,2022-02-05,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5800.0,1250.0,3408.522840909091,3763.7424
1470,2022-02-07,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,3000.0,4333.335,3584.997
1471,2022-02-10,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,2000.0,2849.5835,3338.417
1472,2022-02-11,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.669999999999,750.0,2717.424181818182,3136.256
1473,2022-02-12,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,150.0,2799.751343283582,2986.8677
1474,2022-02-14,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,2375.0,3946.43,2898.121
1475,2022-02-16,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,2000.0,2826.527833333333,2980.673
1476,2022-02-17,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,1666.67,2674.08859375,2931.5151
1477,2022-02-18,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,1750.0,2724.822765957447,2894.9631
1478,2022-02-19,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,1500.0,2884.1146875,2870.6616
1479,2022-02-23,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,2375.0,3329.2930303030303,2879.1108
1480,2022-02-24,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,1500.0,3243.2649315068493,2930.6604
1481,2022-02-25,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,2166.67,3257.4202739726024,2966.4692
1482,2022-02-26,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,2250.0,3299.342236842105,3022.0247
1483,2022-03-02,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,2250.0,3061.4584375,3011.0852
1484,2022-03-03,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,2250.0,2948.2876712328766,2993.7192
1485,2022-03-04,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,1500.0,3072.095909090909,2990.3083
1486,2022-03-05,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,4200.0,2166.67,3120.662191780822,3026.9116
1487,2022-03-09,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,2000.0,3294.7917857142857,3306.0137
1488,2022-03-10,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,2625.0,3471.732156862746,3264.676
1489,2022-03-11,서울가락도매,한국청과,새송이,새송이(일반),특,1KG,5666.67,1666.67,3346.2240625,3245.8945
