,DELNG_DE,MRKT_NM,CPR_NM,PRDLST_NM,SPCIES_NM,GRAD,weight,PRI_MAX,PRI_MIN,PRI_AVE,PRI_PRED
1675,2022-07-30,서울가락도매,농협가락(공),풋고추,청양,특,1KG,3800.0,1000.0,2827.1604938271603,3666.2043
1676,2022-08-02,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6200.0,3400.0,5181.651376146789,3106.3086
1677,2022-08-03,서울가락도매,농협가락(공),풋고추,청양,특,1KG,7100.0,1500.0,5789.61038961039,3550.8423
1678,2022-08-04,서울가락도매,농협가락(공),풋고추,청양,특,1KG,9000.0,2900.0,7128.671328671328,4264.8003
1679,2022-08-05,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4600.0,100.0,2311.067193675889,4955.047
1680,2022-08-08,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4000.0,600.0,2425.392670157068,4483.0977
1681,2022-08-09,서울가락도매,농협가락(공),풋고추,청양,특,1KG,3600.0,500.0,2072.9166666666665,4010.2605
1682,2022-08-10,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5000.0,800.0,2403.102189781022,3426.0425
1683,2022-08-12,서울가락도매,농협가락(공),풋고추,청양,특,1KG,8300.0,1300.0,4355.0,3049.717
1684,2022-08-19,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5800.0,600.0,3300.0,3261.2124
1685,2022-08-26,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6200.0,2000.0,3412.0967741935483,3213.187
1686,2022-08-27,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6000.0,2000.0,3817.037037037037,3206.3604
1687,2022-08-31,서울가락도매,농협가락(공),풋고추,청양,특,1KG,10800.0,3300.0,7769.421487603306,4269.6133
1688,2022-09-01,서울가락도매,농협가락(공),풋고추,청양,특,1KG,12500.0,2500.0,8676.635514018692,5122.803
1689,2022-09-02,서울가락도매,농협가락(공),풋고추,청양,특,1KG,10600.0,4000.0,7086.896551724138,6009.8306
1690,2022-09-03,서울가락도매,농협가락(공),풋고추,청양,특,1KG,9500.0,2200.0,5937.745098039216,6294.3447
1691,2022-09-08,서울가락도매,농협가락(공),풋고추,청양,특,1KG,13800.0,1200.0,5884.153005464481,6039.1406
1692,2022-09-09,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4800.0,200.0,1696.45390070922,5956.569
1693,2022-09-13,서울가락도매,농협가락(공),풋고추,청양,특,1KG,8900.0,300.0,5010.964912280701,4931.3926
1694,2022-09-14,서울가락도매,농협가락(공),풋고추,청양,특,1KG,9700.0,1600.0,5282.638888888889,4810.342
1695,2022-09-15,서울가락도매,농협가락(공),풋고추,청양,특,1KG,9200.0,1000.0,5043.928571428572,5215.9326
1696,2022-09-16,서울가락도매,농협가락(공),풋고추,청양,특,1KG,8400.0,1000.0,4547.972972972973,5118.3657
1697,2022-09-17,서울가락도매,농협가락(공),풋고추,청양,특,1KG,8000.0,1000.0,3987.837837837838,4880.9624
1698,2022-09-20,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6500.0,666.67,3652.910079365079,4231.7393
1699,2022-09-21,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6000.0,1250.0,3634.5238095238096,3948.5227
1700,2022-09-22,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5800.0,1400.0,4031.923076923077,4113.7427
1701,2022-09-23,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5600.0,1600.0,3679.310344827586,3985.993
1702,2022-09-24,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6300.0,2100.0,3557.986111111112,3827.3887
1703,2022-09-27,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5900.0,2500.0,3691.8032786885246,3653.3748
1704,2022-09-28,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6000.0,2400.0,4103.100775193799,3696.7756
1705,2022-09-29,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6500.0,2300.0,3924.390243902439,3707.8594
1706,2022-09-30,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6100.0,2600.0,4160.169491525424,3707.7695
1707,2022-10-01,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6500.0,750.0,4239.922480620155,3757.9214
1708,2022-10-05,서울가락도매,농협가락(공),풋고추,청양,특,1KG,7000.0,1000.0,5296.511627906977,4609.754
1709,2022-10-06,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6700.0,2500.0,4796.850393700787,4795.5337
1710,2022-10-07,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6000.0,2500.0,4108.943089430894,4821.59
1711,2022-10-11,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4900.0,1900.0,3558.974358974359,4035.7856
1712,2022-10-12,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5700.0,750.0,3860.964912280702,3883.372
1713,2022-10-13,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5500.0,2000.0,3824.36974789916,3783.367
1714,2022-10-14,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5800.0,750.0,4201.351351351352,3683.1025
1715,2022-10-15,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6200.0,400.0,4186.344537815126,3746.0432
1716,2022-10-21,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6500.0,1000.0,5101.234567901234,4234.5044
1717,2022-10-22,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6000.0,2500.0,4786.138613861386,4447.7925
1718,2022-10-26,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5500.0,2800.0,4896.116504854369,4510.105
1719,2022-10-28,서울가락도매,농협가락(공),풋고추,청양,특,1KG,6200.0,4000.0,5417.105263157895,4694.231
1720,2022-10-29,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5700.0,3000.0,4990.697674418605,4789.2354
1721,2022-11-04,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5500.0,750.0,5007.558139534884,5072.956
1722,2022-11-05,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5600.0,2250.0,4787.5,5009.083
1723,2022-11-09,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5200.0,3200.0,4473.584905660377,4707.273
1724,2022-11-11,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4700.0,3500.0,3855.555555555556,4515.832
1725,2022-11-12,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4200.0,3000.0,3479.268292682927,4352.435
1726,2022-11-18,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4500.0,3300.0,3721.794871794872,4273.4526
1727,2022-11-19,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4400.0,3700.0,3846.575342465753,4151.137
1728,2022-11-23,서울가락도매,농협가락(공),풋고추,청양,특,1KG,3800.0,2500.0,3301.2048192771085,3591.0833
1729,2022-11-25,서울가락도매,농협가락(공),풋고추,청양,특,1KG,3400.0,1000.0,3085.5421686746986,3405.3474
1730,2022-11-26,서울가락도매,농협가락(공),풋고추,청양,특,1KG,3700.0,3100.0,3333.720930232558,3330.545
1731,2022-11-30,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4000.0,1100.0,3480.769230769231,3401.5735
1732,2022-12-01,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4100.0,3000.0,3431.5068493150684,3458.0618
1733,2022-12-02,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4200.0,2500.0,3211.2676056338028,3468.5896
1734,2022-12-03,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4000.0,2900.0,3310.5263157894738,3404.5007
1735,2022-12-06,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4500.0,3400.0,3901.26582278481,3664.2844
1736,2022-12-07,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4500.0,3400.0,4013.186813186813,3785.9343
1737,2022-12-08,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4500.0,3000.0,3813.684210526316,3896.1682
1738,2022-12-09,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4000.0,2600.0,3393.3794565217395,3925.9678
1739,2022-12-10,서울가락도매,농협가락(공),풋고추,청양,특,1KG,3700.0,2200.0,3265.853658536585,3816.6428
1740,2022-12-14,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4400.0,2200.0,3801.470588235294,3675.0151
1741,2022-12-15,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4600.0,2700.0,3786.301369863014,3674.1602
1742,2022-12-16,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4500.0,3300.0,3773.4375,3685.287
1743,2022-12-17,서울가락도매,농협가락(공),풋고추,청양,특,1KG,4500.0,1800.0,3861.538461538461,3713.7732
1744,2022-12-19,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5600.0,3700.0,4972.602739726028,3749.4011
1745,2022-12-21,서울가락도매,농협가락(공),풋고추,청양,특,1KG,5700.0,3500.0,4972.727272727273,4279.001
1746,2022-12-23,서울가락도매,농협가락(공),풋고추,청양,특,1KG,8200.0,2000.0,6577.777777777777,5070.4185
1747,2022-12-24,서울가락도매,농협가락(공),풋고추,청양,특,1KG,7300.0,2500.0,6089.6551724137935,5518.3477
1748,2022-12-28,서울가락도매,농협가락(공),풋고추,청양,특,1KG,7900.0,3600.0,6743.6781609195405,6524.4556
1749,2022-12-29,서울가락도매,농협가락(공),풋고추,청양,특,1KG,8000.0,4000.0,6631.136375,6639.56
1750,2022-12-30,서울가락도매,농협가락(공),풋고추,청양,특,1KG,8700.0,3800.0,7434.615384615385,6635.9795
1751,2022-12-31,서울가락도매,농협가락(공),풋고추,청양,특,1KG,9000.0,3500.0,7107.216494845361,6671.7437
1752,2021-01-15,서울가락도매,한국청과,풋고추,청양,특,1KG,5900.0,2200.0,4381.818181818182,3700.5642
1753,2021-01-16,서울가락도매,한국청과,풋고추,청양,특,1KG,6900.0,2600.0,5421.710526315789,3984.5024
1754,2021-01-21,서울가락도매,한국청과,풋고추,청양,특,1KG,7600.0,2200.0,5083.807961165048,5544.347
1755,2021-01-22,서울가락도매,한국청과,풋고추,청양,특,1KG,8350.0,2500.0,6289.592151898734,5674.5166
1756,2021-01-23,서울가락도매,한국청과,풋고추,청양,특,1KG,9100.0,2000.0,6369.505480769231,5987.071
1757,2021-01-27,서울가락도매,한국청과,풋고추,청양,특,1KG,7450.0,2800.0,5263.978494623656,6285.431
1758,2021-01-29,서울가락도매,한국청과,풋고추,청양,특,1KG,9850.0,2000.0,6533.854166666667,6554.305
1759,2021-01-30,서울가락도매,한국청과,풋고추,청양,특,1KG,13200.0,2500.0,8066.847826086957,6731.2544
1760,2021-02-04,서울가락도매,한국청과,풋고추,청양,특,1KG,13000.0,1700.0,9330.62015503876,7725.747
1761,2021-02-05,서울가락도매,한국청과,풋고추,청양,특,1KG,13850.0,1600.0,9811.734693877552,8088.79
1762,2021-02-06,서울가락도매,한국청과,풋고추,청양,특,1KG,13200.0,1700.0,7692.913385826771,8449.824
1763,2021-02-10,서울가락도매,한국청과,풋고추,청양,특,1KG,9850.0,1000.0,7489.024390243902,7575.391
1764,2021-02-11,서울가락도매,한국청과,풋고추,청양,특,1KG,9900.0,1550.0,8456.338028169013,7535.294
1765,2021-02-15,서울가락도매,한국청과,풋고추,청양,특,1KG,9900.0,1200.0,7510.0,7507.737
1766,2021-02-16,서울가락도매,한국청과,풋고추,청양,특,1KG,8511.11,8150.0,8330.555,7499.659
1767,2021-02-18,서울가락도매,한국청과,풋고추,청양,특,1KG,7900.0,1500.0,5872.151898734177,7476.3975
1768,2021-02-19,서울가락도매,한국청과,풋고추,청양,특,1KG,8550.0,4000.0,7604.560810810811,7255.671
1769,2021-02-20,서울가락도매,한국청과,풋고추,청양,특,1KG,7450.0,3300.0,6622.395833333333,7171.56
1770,2021-02-26,서울가락도매,한국청과,풋고추,청양,특,1KG,9700.0,5850.0,8765.384615384615,7408.993
1771,2021-02-27,서울가락도매,한국청과,풋고추,청양,특,1KG,10550.0,5000.0,9199.264705882351,7642.022
1772,2021-03-04,서울가락도매,한국청과,풋고추,청양,특,1KG,7300.0,4550.0,6745.0,7370.863
1773,2021-03-05,서울가락도매,한국청과,풋고추,청양,특,1KG,7800.0,4550.0,7121.212121212121,7125.905
1774,2021-03-06,서울가락도매,한국청과,풋고추,청양,특,1KG,7700.0,4200.0,6711.333333333333,6975.511
1775,2021-03-12,서울가락도매,한국청과,풋고추,청양,특,1KG,6200.0,5000.0,5697.333333333333,6147.5884
1776,2021-03-13,서울가락도매,한국청과,풋고추,청양,특,1KG,6350.0,2857.14,5855.330447761195,5984.511
1777,2021-03-18,서울가락도매,한국청과,풋고추,청양,특,1KG,6550.0,2350.0,6028.813559322034,5674.2437
1778,2021-03-19,서울가락도매,한국청과,풋고추,청양,특,1KG,6550.0,4850.0,6109.836065573771,5690.888
1779,2021-03-20,서울가락도매,한국청과,풋고추,청양,특,1KG,6450.0,1800.0,6024.324324324324,5786.459
1780,2021-03-25,서울가락도매,한국청과,풋고추,청양,특,1KG,6100.0,3500.0,4922.941176470588,5598.6235
1781,2021-03-26,서울가락도매,한국청과,풋고추,청양,특,1KG,5500.0,4100.0,5005.072463768116,5401.237
1782,2021-03-27,서울가락도매,한국청과,풋고추,청양,특,1KG,5650.0,4100.0,4987.671232876713,5235.7896
1783,2021-03-31,서울가락도매,한국청과,풋고추,청양,특,1KG,6000.0,4500.0,5159.322033898305,4969.0283
1784,2021-04-01,서울가락도매,한국청과,풋고추,청양,특,1KG,6300.0,3650.0,4603.378378378378,4934.772
1785,2021-04-02,서울가락도매,한국청과,풋고추,청양,특,1KG,6400.0,3350.0,4109.154929577465,5107.753
1786,2021-04-03,서울가락도매,한국청과,풋고추,청양,특,1KG,6900.0,2350.0,4111.9047619047615,4891.5356
1787,2021-04-07,서울가락도매,한국청과,풋고추,청양,특,1KG,5700.0,2250.0,2903.75,4051.115
1788,2021-04-08,서울가락도매,한국청과,풋고추,청양,특,1KG,5100.0,2100.0,3190.322580645161,3721.1375
1789,2021-04-09,서울가락도매,한국청과,풋고추,청양,특,1KG,4700.0,2450.0,3074.6031746031745,3468.4636
1790,2021-04-10,서울가락도매,한국청과,풋고추,청양,특,1KG,4750.0,2000.0,3029.5774647887324,3307.3066
1791,2021-04-13,서울가락도매,한국청과,풋고추,청양,특,1KG,4650.0,2000.0,2909.8360655737706,3166.616
1792,2021-04-15,서울가락도매,한국청과,풋고추,청양,특,1KG,4400.0,2650.0,3150.0,3079.3875
1793,2021-04-16,서울가락도매,한국청과,풋고추,청양,특,1KG,4600.0,2650.0,3211.5853658536585,3062.8877
1794,2021-04-17,서울가락도매,한국청과,풋고추,청양,특,1KG,4300.0,1166.67,3072.8175,3043.3733
1795,2021-04-22,서울가락도매,한국청과,풋고추,청양,특,1KG,3600.0,2100.0,2905.6451612903224,2862.5684
1796,2021-04-23,서울가락도매,한국청과,풋고추,청양,특,1KG,4200.0,2600.0,3435.714285714286,2848.733
1797,2021-04-29,서울가락도매,한국청과,풋고추,청양,특,1KG,5200.0,2900.0,3888.970588235294,3411.8408
1798,2021-04-30,서울가락도매,한국청과,풋고추,청양,특,1KG,5500.0,2550.0,4154.477611940299,3545.225
1799,2021-05-01,서울가락도매,한국청과,풋고추,청양,특,1KG,5000.0,2600.0,3624.691358024692,3628.6453
1800,2021-05-05,서울가락도매,한국청과,풋고추,청양,특,1KG,4900.0,2300.0,3835.4166666666665,3558.9558
1801,2021-05-06,서울가락도매,한국청과,풋고추,청양,특,1KG,4600.0,3000.0,3775.806451612904,3523.0054
1802,2021-05-07,서울가락도매,한국청과,풋고추,청양,특,1KG,4700.0,1850.0,3409.4444444444443,3506.1233
1803,2021-05-10,서울가락도매,한국청과,풋고추,청양,특,1KG,4250.0,1700.0,2978.723404255319,3400.7964
1804,2021-05-13,서울가락도매,한국청과,풋고추,청양,특,1KG,4050.0,1750.0,2772.435897435897,3116.6948
1805,2021-05-14,서울가락도매,한국청과,풋고추,청양,특,1KG,3900.0,1500.0,2762.1428571428573,2995.3333
1806,2021-05-15,서울가락도매,한국청과,풋고추,청양,특,1KG,4150.0,1200.0,2622.5274725274726,2878.54
1807,2021-05-21,서울가락도매,한국청과,풋고추,청양,특,1KG,4200.0,1500.0,2952.5,2251.4329
1808,2021-05-22,서울가락도매,한국청과,풋고추,청양,특,1KG,5450.0,1550.0,4149.264705882353,2424.3296
1809,2021-05-26,서울가락도매,한국청과,풋고추,청양,특,1KG,5000.0,1200.0,3068.75,3151.4592
1810,2021-05-28,서울가락도매,한국청과,풋고추,청양,특,1KG,5300.0,2350.0,4018.96551724138,3268.987
1811,2021-05-29,서울가락도매,한국청과,풋고추,청양,특,1KG,5000.0,1500.0,3573.706896551724,3476.9976
1812,2021-06-01,서울가락도매,한국청과,풋고추,청양,특,1KG,5000.0,1350.0,3295.155,3446.8337
1813,2021-06-03,서울가락도매,한국청과,풋고추,청양,특,1KG,5150.0,1600.0,3312.731527777777,3297.6694
1814,2021-06-04,서울가락도매,한국청과,풋고추,청양,특,1KG,6400.0,2550.0,5065.625,3416.7407
1815,2021-06-05,서울가락도매,한국청과,풋고추,청양,특,1KG,6800.0,2000.0,5166.463414634146,3792.7434
1816,2021-06-11,서울가락도매,한국청과,풋고추,청양,특,1KG,7200.0,2650.0,5363.095238095239,4343.969
1817,2021-06-12,서울가락도매,한국청과,풋고추,청양,특,1KG,6700.0,2100.0,4975.833369565217,4527.2427
1818,2021-06-17,서울가락도매,한국청과,풋고추,청양,특,1KG,5550.0,850.0,3313.095238095238,4019.872
1819,2021-06-18,서울가락도매,한국청과,풋고추,청양,특,1KG,5350.0,1550.0,3618.96551724138,3825.6125
1820,2021-06-19,서울가락도매,한국청과,풋고추,청양,특,1KG,5350.0,1388.89,3721.401866666667,3709.1804
1821,2021-06-22,서울가락도매,한국청과,풋고추,청양,특,1KG,6000.0,1625.0,4241.337763157894,3577.1387
1822,2021-06-23,서울가락도매,한국청과,풋고추,청양,특,1KG,5550.0,1350.0,3840.3846153846152,3602.8276
1823,2021-06-24,서울가락도매,한국청과,풋고추,청양,특,1KG,5250.0,1800.0,3380.0,3643.744
1824,2021-06-25,서울가락도매,한국청과,풋고추,청양,특,1KG,5600.0,1100.0,3483.333333333333,3683.565
1825,2021-06-26,서울가락도매,한국청과,풋고추,청양,특,1KG,5150.0,1400.0,3313.186813186813,3669.0364
1826,2021-07-01,서울가락도매,한국청과,풋고추,청양,특,1KG,5100.0,1500.0,3531.25,3288.9692
1827,2021-07-02,서울가락도매,한국청과,풋고추,청양,특,1KG,6100.0,1750.0,4625.83618556701,3280.2556
1828,2021-07-03,서울가락도매,한국청과,풋고추,청양,특,1KG,6700.0,300.0,4175.0,3477.0974
1829,2021-07-07,서울가락도매,한국청과,풋고추,청양,특,1KG,6800.0,1600.0,4467.934782608696,3819.0117
1830,2021-07-08,서울가락도매,한국청과,풋고추,청양,특,1KG,6500.0,1850.0,4696.372529411765,4089.1008
1831,2021-07-09,서울가락도매,한국청과,풋고추,청양,특,1KG,6650.0,550.0,4491.713483146067,4267.4873
1832,2021-07-10,서울가락도매,한국청과,풋고추,청양,특,1KG,6700.0,1000.0,4336.6273821989535,4335.191
1833,2021-07-15,서울가락도매,한국청과,풋고추,청양,특,1KG,3600.0,1000.0,2152.7806735751296,4642.2046
1834,2021-07-16,서울가락도매,한국청과,풋고추,청양,특,1KG,5600.0,2000.0,3519.934426229508,4063.86
1835,2021-07-17,서울가락도매,한국청과,풋고추,청양,특,1KG,5600.0,1800.0,3499.9822929936304,3859.3577
1836,2021-07-22,서울가락도매,한국청과,풋고추,청양,특,1KG,3450.0,1850.0,2488.201736842105,3043.0388
1837,2021-07-23,서울가락도매,한국청과,풋고추,청양,특,1KG,3400.0,750.0,2555.7478846153845,2837.1116
1838,2021-07-24,서울가락도매,한국청과,풋고추,청양,특,1KG,4125.0,1650.0,2630.680473372781,2700.3423
1839,2021-07-29,서울가락도매,한국청과,풋고추,청양,특,1KG,4250.0,1700.0,2770.0247916666667,2622.3848
1840,2021-07-30,서울가락도매,한국청과,풋고추,청양,특,1KG,4600.0,1550.0,2686.1127894736846,2613.8896
1841,2021-08-03,서울가락도매,한국청과,풋고추,청양,특,1KG,4300.0,1500.0,2968.268633540373,2862.1582
1842,2021-08-04,서울가락도매,한국청과,풋고추,청양,특,1KG,4700.0,1375.0,3195.3464948453607,3006.713
1843,2021-08-05,서울가락도매,한국청과,풋고추,청양,특,1KG,4000.0,1200.0,2658.4,3113.6382
1844,2021-08-06,서울가락도매,한국청과,풋고추,청양,특,1KG,4000.0,1400.0,2010.566897959184,3065.8948
1845,2021-08-11,서울가락도매,한국청과,풋고추,청양,특,1KG,3400.0,625.0,2020.7689071038249,2489.7007
1846,2021-08-12,서울가락도매,한국청과,풋고추,청양,특,1KG,3000.0,600.0,1908.4239130434785,2372.3806
1847,2021-08-13,서울가락도매,한국청과,풋고추,청양,특,1KG,3100.0,1000.0,1676.190476190476,2272.839
1848,2021-08-14,서울가락도매,한국청과,풋고추,청양,특,1KG,3450.0,550.0,1853.2768556701028,2172.0012
1849,2021-08-19,서울가락도매,한국청과,풋고추,청양,특,1KG,2500.0,500.0,1366.4556962025315,1719.6917
1850,2021-08-20,서울가락도매,한국청과,풋고추,청양,특,1KG,3300.0,300.0,1363.4751773049643,1587.3826
1851,2021-08-21,서울가락도매,한국청과,풋고추,청양,특,1KG,2600.0,400.0,1410.0865584415585,1512.7809
1852,2021-08-25,서울가락도매,한국청과,풋고추,청양,특,1KG,3100.0,500.0,1416.875,1773.5875
1853,2021-08-26,서울가락도매,한국청과,풋고추,청양,특,1KG,2800.0,500.0,1223.1981981981985,1716.5573
1854,2021-08-27,서울가락도매,한국청과,풋고추,청양,특,1KG,3050.0,200.0,1226.1467889908256,1643.9381
1855,2021-08-28,서울가락도매,한국청과,풋고추,청양,특,1KG,3900.0,500.0,1622.7284302325584,1593.646
1856,2021-09-02,서울가락도매,한국청과,풋고추,청양,특,1KG,4000.0,750.0,2121.4416666666666,1384.0458
1857,2021-09-03,서울가락도매,한국청과,풋고추,청양,특,1KG,4800.0,800.0,2882.9439252336447,1556.701
1858,2021-09-04,서울가락도매,한국청과,풋고추,청양,특,1KG,4450.0,300.0,2185.344827586207,2084.259
1859,2021-09-07,서울가락도매,한국청과,풋고추,청양,특,1KG,2900.0,100.0,995.1621621621622,2131.8022
1860,2021-09-08,서울가락도매,한국청과,풋고추,청양,특,1KG,2850.0,100.0,1072.7594039735095,1889.9568
1861,2021-09-09,서울가락도매,한국청과,풋고추,청양,특,1KG,4100.0,300.0,2212.962962962963,1703.502
1862,2021-09-10,서울가락도매,한국청과,풋고추,청양,특,1KG,5200.0,800.0,2946.2616822429904,1800.6017
1863,2021-09-11,서울가락도매,한국청과,풋고추,청양,특,1KG,4350.0,300.0,2330.427935483871,2055.7595
1864,2021-09-17,서울가락도매,한국청과,풋고추,청양,특,1KG,4300.0,100.0,2360.4166666666665,1660.4987
1865,2021-09-18,서울가락도매,한국청과,풋고추,청양,특,1KG,5800.0,94.44,3198.601632653061,1747.1542
1866,2021-09-24,서울가락도매,한국청과,풋고추,청양,특,1KG,3200.0,100.0,1384.4711538461538,2124.7354
1867,2021-09-25,서울가락도매,한국청과,풋고추,청양,특,1KG,2800.0,100.0,1019.0796913580248,2087.175
1868,2021-09-30,서울가락도매,한국청과,풋고추,청양,특,1KG,3500.0,200.0,1248.6725663716811,1478.038
1869,2021-10-01,서울가락도매,한국청과,풋고추,청양,특,1KG,3050.0,200.0,1647.2972972972973,1416.221
1870,2021-10-02,서울가락도매,한국청과,풋고추,청양,특,1KG,3700.0,200.0,1835.6404958677683,1492.8204
1871,2021-10-07,서울가락도매,한국청과,풋고추,청양,특,1KG,3200.0,100.0,1387.5,1797.1593
1872,2021-10-08,서울가락도매,한국청과,풋고추,청양,특,1KG,4200.0,100.0,1379.1438144329898,1698.2712
1873,2021-10-09,서울가락도매,한국청과,풋고추,청양,특,1KG,5200.0,200.0,2176.315789473684,1702.918
1874,2021-10-12,서울가락도매,한국청과,풋고추,청양,특,1KG,5100.0,200.0,2546.7391304347825,2146.5085
1875,2021-10-13,서울가락도매,한국청과,풋고추,청양,특,1KG,4900.0,700.0,2345.381384615385,2307.1558
1876,2021-10-14,서울가락도매,한국청과,풋고추,청양,특,1KG,4100.0,250.0,1814.1233766233763,2326.9314
1877,2021-10-15,서울가락도매,한국청과,풋고추,청양,특,1KG,4000.0,100.0,1753.2520325203252,2206.2434
1878,2021-10-16,서울가락도매,한국청과,풋고추,청양,특,1KG,4550.0,100.0,1785.9154929577464,2155.252
1879,2021-10-18,서울가락도매,한국청과,풋고추,청양,특,1KG,4200.0,4200.0,4200.0,2118.149
1880,2021-10-20,서울가락도매,한국청과,풋고추,청양,특,1KG,5650.0,300.0,3512.9411764705883,2470.2864
1881,2021-10-22,서울가락도매,한국청과,풋고추,청양,특,1KG,5750.0,1250.0,4110.0,3132.0974
1882,2021-10-23,서울가락도매,한국청과,풋고추,청양,특,1KG,5450.0,1300.0,4037.5,3501.8855
1883,2021-10-27,서울가락도매,한국청과,풋고추,청양,특,1KG,4800.0,1000.0,3597.7011494252874,3749.987
1884,2021-10-28,서울가락도매,한국청과,풋고추,청양,특,1KG,5125.0,800.0,3712.987012987013,4009.2842
1885,2021-10-29,서울가락도매,한국청과,풋고추,청양,특,1KG,4700.0,1350.0,3770.103092783505,3980.4492
1886,2021-10-30,서울가락도매,한국청과,풋고추,청양,특,1KG,4800.0,1500.0,3833.055555555556,3963.4873
1887,2021-11-03,서울가락도매,한국청과,풋고추,청양,특,1KG,4550.0,1000.0,3106.0,3302.8635
1888,2021-11-04,서울가락도매,한국청과,풋고추,청양,특,1KG,4650.0,1600.0,3414.4736842105262,3160.0142
1889,2021-11-05,서울가락도매,한국청과,풋고추,청양,특,1KG,5100.0,1200.0,3727.34375,3220.248
1890,2021-11-06,서울가락도매,한국청과,풋고추,청양,특,1KG,6000.0,1800.0,4719.718309859155,3418.7297
1891,2021-11-09,서울가락도매,한국청과,풋고추,청양,특,1KG,5150.0,1200.0,3930.133928571429,3819.6597
1892,2021-11-10,서울가락도매,한국청과,풋고추,청양,특,1KG,4650.0,1150.0,3464.6739130434785,3997.5513
1893,2021-11-12,서울가락도매,한국청과,풋고추,청양,특,1KG,4900.0,1050.0,3398.726015037594,4135.0244
1894,2021-11-13,서울가락도매,한국청과,풋고추,청양,특,1KG,5100.0,800.0,3544.5945945945946,4114.782
1895,2021-11-16,서울가락도매,한국청과,풋고추,청양,특,1KG,3900.0,650.0,2741.964285714286,3538.9072
1896,2021-11-17,서울가락도매,한국청과,풋고추,청양,특,1KG,3850.0,700.0,2734.782608695652,3342.2812
1897,2021-11-18,서울가락도매,한국청과,풋고추,청양,특,1KG,3800.0,800.0,2886.111111111112,3167.4026
1898,2021-11-19,서울가락도매,한국청과,풋고추,청양,특,1KG,3900.0,700.0,2876.0416666666665,3102.6743
1899,2021-11-20,서울가락도매,한국청과,풋고추,청양,특,1KG,3850.0,1000.0,2835.714285714286,3069.4722
1900,2021-11-25,서울가락도매,한국청과,풋고추,청양,특,1KG,4000.0,1300.0,3136.746987951807,3506.5107
1901,2021-11-26,서울가락도매,한국청과,풋고추,청양,특,1KG,4000.0,1200.0,3264.1176470588234,3508.9458
1902,2021-11-27,서울가락도매,한국청과,풋고추,청양,특,1KG,3650.0,900.0,2872.7120535714284,3477.9116
1903,2021-12-01,서울가락도매,한국청과,풋고추,청양,특,1KG,3550.0,1200.0,2860.0,3087.3186
1904,2021-12-03,서울가락도매,한국청과,풋고추,청양,특,1KG,3650.0,1500.0,3210.0,3065.8962
1905,2021-12-04,서울가락도매,한국청과,풋고추,청양,특,1KG,3900.0,1000.0,3401.875,3134.0479
